"","PROM_GRAL_2018","PROM_GRAL_2019","GEN_ALU","ASISTENCIA_2018"
"76061",5.3,5.4,"1",98
"76062",6.4,5.7,"2",85
"76063",5.8,6.1,"1",99
"76064",5.8,6.5,"2",97
"76065",4.7,4.9,"2",95
"76066",4.9,4.4,"2",91
"76067",5.8,5.7,"1",99
"76068",6.4,6.4,"1",94
"76069",6.8,6.8,"2",99
"76070",6.4,6.5,"1",92
"76071",5.5,5.5,"1",98
"76072",5.6,6.2,"1",85
"76073",5.5,5.4,"1",90
"76074",5.3,5.3,"2",97
"76075",6.1,6,"2",89
"76076",5.1,4.9,"1",99
"76077",5,5,"2",97
"76078",5.7,5.9,"2",98
"76079",4.9,4.8,"1",90
"76080",5.5,5.5,"2",95
"76081",6.8,6.5,"2",93
"76082",6.4,5.6,"2",92
"76083",6.5,6.9,"1",90
"76084",5.8,6,"1",95
"76085",5.9,6.3,"2",100
"76086",5.4,5.5,"1",100
"76087",5.8,6.2,"1",99
"76088",5.4,3.9,"1",88
"76089",5.1,5.8,"1",89
"76090",6.5,6.6,"1",94
"76091",6.1,6.6,"2",92
"76092",5.4,4.8,"1",92
"76093",6.7,6.3,"2",87
"76094",5.4,5.3,"1",94
"76095",6.6,6.5,"1",98
"76096",5.6,5.3,"2",95
"76097",5.9,5.9,"1",97
"76098",5.8,6,"2",94
"76099",5.8,4.9,"1",90
"76100",6.4,6.4,"2",94
"76101",6.2,6,"2",97
"76102",4.8,4.8,"2",93
"76103",6.1,6.4,"2",94
"76104",5.5,5.3,"2",99
"76105",5.8,5.7,"2",97
"76106",5.2,5.4,"2",93
"76107",6.2,6.3,"1",100
"76108",5.6,5.5,"2",99
"76109",5.8,5.2,"2",93
"76110",5,5.5,"2",91
"76111",6.5,6.5,"2",96
"76112",5.9,6,"1",98
"76113",4.9,4.7,"1",98
"76114",6.2,6.4,"2",82
"76115",5.5,5.1,"1",91
"76116",5.7,5.9,"2",99
"76117",6.2,5.4,"1",97
"76118",5.3,4.7,"1",79
"76119",5.7,6.1,"2",99
"76120",5.2,4.7,"1",93
"76121",6,5.3,"1",96
"76122",6.4,6.3,"2",92
"76123",5.2,5.6,"2",95
"76124",5.1,5,"2",98
"76125",6.1,5.8,"2",100
"76126",5.2,5.3,"1",98
"76127",6.4,6.2,"2",94
"76128",6.4,6.1,"2",97
"76129",5.6,5.5,"1",85
"76130",5.5,5.1,"2",97
"76131",6.3,5.8,"2",94
"76132",5.4,5.2,"2",65
"76133",5.8,5.8,"2",99
"76134",4.8,5,"1",97
"76135",6.1,5.4,"1",97
"76136",6.3,5.7,"1",96
"76137",5.7,4.8,"1",98
"76138",6.2,6.3,"1",96
"76139",5.3,5.4,"1",89
"76140",6.3,5.6,"2",89
"76141",5.8,5.9,"1",97
"76142",6.9,6.9,"2",99
"76143",5,4.4,"2",78
"76144",5.8,5.2,"1",100
"76145",5.9,5.4,"2",100
"76146",6,4.9,"2",87
"76147",5.8,5.6,"1",88
"76148",5.6,5.7,"2",97
"76149",6,6.2,"2",94
"76150",6.1,4.9,"2",88
"76151",6.4,5.6,"2",96
"76152",6.3,6.4,"1",94
"76153",6.6,6.4,"2",97
"76154",6.5,6,"2",93
"76155",5,4.9,"1",90
"76156",5.7,4.2,"1",96
"76157",6.7,6,"1",87
"76158",6.8,6.7,"2",84
"76159",4.8,5.4,"1",88
"76160",6.6,6.7,"2",98
"76161",6.9,6.7,"2",97
"76162",5,4.9,"2",90
"76163",6.6,6.4,"2",97
"76164",6,6.4,"2",93
"76165",5.7,5.9,"2",99
"76166",5.4,5.1,"1",86
"76167",6.1,5.7,"2",99
"76168",6.4,6.2,"2",93
"76169",4.8,5.3,"1",92
"76170",5.9,5.5,"2",94
"76171",5.2,5.7,"1",90
"76172",4.7,5.1,"1",85
"76173",6.1,5.9,"1",85
"76174",5,5.3,"1",97
"76175",6.5,6.2,"2",99
"76176",5.5,6.2,"1",97
"76177",6.4,6.1,"2",99
"76178",5.4,5.5,"2",91
"76179",6,5.8,"2",90
"76180",5.1,4.6,"2",98
"76181",5.6,5,"2",99
"76182",4.7,4.6,"1",91
"76183",5.2,4.1,"1",88
"76184",6.5,4.7,"1",99
"76185",6.3,6.1,"2",99
"76186",5.5,5.3,"2",96
"76187",6.3,6.3,"2",78
"76188",6.3,6,"1",95
"76189",6,5.8,"2",83
"76190",5.5,5.7,"1",90
"76191",6.7,6.4,"2",95
"76192",5.4,5.1,"2",88
"76193",4.9,4.9,"1",100
"76194",5.6,5.9,"2",88
"76195",6.5,6.1,"2",99
"76196",6.4,6.3,"1",100
"76197",6,5.9,"2",100
"76198",5.7,5.5,"1",87
"76199",6.5,6.6,"2",93
"76200",6,5.3,"2",86
"76201",5.2,5.4,"2",97
"76202",6.5,6.7,"2",97
"76203",6.1,5.6,"2",94
"76204",5.9,5.4,"2",98
"76205",6,6.3,"1",93
"76206",6.1,6.2,"1",86
"76207",6,5.7,"2",87
"76208",5.8,5.9,"2",91
"76209",5.3,5.4,"1",86
"76210",6.9,6.9,"2",98
"76211",5.9,6.3,"1",96
"76212",5,4.7,"2",79
"76213",5.1,5.2,"2",98
"76214",6.7,6.7,"2",99
"76215",4.9,2.6,"2",85
"76216",6.7,6,"2",99
"76217",6.1,5.8,"2",94
"76218",5.3,5,"2",96
"76219",5.5,4.6,"1",86
"76220",6.6,6.6,"2",89
"76221",5.1,5.5,"1",88
"76222",5.5,5.6,"2",99
"76223",6.1,5.9,"2",94
"76224",5.9,5.4,"2",94
"76225",6.5,5.4,"2",97
"76226",5.7,5.7,"2",90
"76227",5.6,5.4,"1",99
"76228",5.6,5.1,"2",95
"76229",5.3,5,"1",97
"76230",5.2,4.6,"1",94
"76231",6.2,6.3,"2",88
"76232",5.7,6,"1",97
"76233",6.3,6.7,"2",98
"76234",6,6,"2",81
"76235",6.4,6.8,"2",95
"76236",5.9,5.7,"2",99
"76237",6.6,6.7,"2",100
"76238",5.6,5.4,"1",100
"76239",6.2,5.9,"1",95
"76240",5.6,5.3,"2",95
"76241",5,5.6,"1",97
"76242",5.7,6.2,"2",100
"76243",6.2,5.7,"1",90
"76244",6.2,5.9,"1",99
"76245",6.6,6,"2",92
"76246",5.4,6.1,"1",93
"76247",6.4,6,"2",100
"76248",6.1,6,"1",85
"76249",6.3,6,"2",99
"76250",5.4,5.6,"2",85
"76251",5.4,5.9,"2",97
"76252",6.4,6.4,"2",99
"76253",6,5.9,"2",91
"76254",6.8,6.7,"2",88
"76255",4.9,3.6,"2",83
"76256",4.9,5.1,"2",83
"76257",5.3,4.2,"1",86
"76258",6.7,6.8,"2",98
"76259",4.9,5.2,"1",92
"76260",5.8,5.1,"1",99
"76261",5.7,5.1,"1",90
"76262",5.9,6.3,"1",89
"76263",5.8,6,"2",91
"76264",5.9,5.8,"2",97
"76265",6.8,6.7,"1",90
"76266",5.9,6.4,"2",84
"76267",6,4.5,"1",100
"76268",4.9,4.6,"1",85
"76269",5.9,5.5,"1",96
"76270",6.2,6.5,"2",85
"76271",5.8,4.9,"2",97
"76272",5.5,5.7,"2",95
"76273",6.1,6.3,"1",97
"76274",5.7,5.4,"1",97
"76275",5.5,5.6,"2",99
"76276",5.7,5.2,"2",98
"76277",4.9,4.5,"1",99
"76278",5.8,5.7,"2",88
"76279",6.2,6.2,"2",98
"76280",6.6,6.3,"2",99
"76281",6.7,6.5,"2",96
"76282",5.2,4.9,"1",94
"76283",6.8,6.7,"2",93
"76284",5.5,5.7,"1",94
"76285",4.9,5.5,"2",91
"76286",6.4,6.3,"2",98
"76287",6.8,6.8,"2",97
"76288",5.8,5.9,"2",99
"76289",5.8,5.1,"2",99
"76290",6.4,6.6,"1",98
"76291",6.2,6,"1",96
"76292",5.7,5.8,"2",98
"76293",5.8,5.6,"1",93
"76294",6.8,6.6,"2",100
"76295",5.8,5.9,"1",99
"76296",4.8,5.3,"1",92
"76297",5.9,5.5,"1",91
"76298",5.8,5.7,"2",95
"76299",6.8,6.8,"2",98
"76300",6.5,6.6,"2",93
"76301",6.4,6.3,"2",98
"76302",5.5,4.8,"2",96
"76303",5.9,5.9,"1",85
"76304",5.6,5.5,"2",96
"76305",5.8,5.9,"2",93
"76306",5.2,4.7,"1",100
"76307",6.5,6.1,"2",71
"76308",5.3,4,"1",86
"76309",5.9,6.2,"2",92
"76310",5.4,4.8,"1",94
"76311",6.1,5.7,"2",95
"76312",5.8,6.3,"1",84
"76313",5.4,5.7,"1",94
"76314",5,4.8,"1",84
"76315",5.9,5.6,"2",91
"76316",5.6,5.3,"1",97
"76317",5.9,3.4,"2",96
"76318",5.2,5.3,"1",98
"76319",6.8,6.8,"2",94
"76320",4.8,4.9,"1",98
"76321",5.7,5.5,"1",95
"76322",5.2,5.1,"2",91
"76323",5.8,6.2,"1",93
"76324",6,5.9,"2",98
"76325",6.6,6.4,"2",99
"76326",5.9,6.2,"1",99
"76327",5.9,5.4,"1",92
"76328",4.8,2.4,"2",90
"76329",5.3,5.9,"2",90
"76330",6.2,6.1,"2",91
"76331",6.4,6.6,"2",92
"76332",5.9,5.6,"1",100
"76333",6.3,5.5,"2",100
"76334",6.1,5.7,"1",97
"76335",6,6.2,"1",99
"76336",5.9,5.6,"2",97
"76337",5.6,5.8,"2",96
"76338",5.5,5.9,"2",100
"76339",5.4,4.8,"1",90
"76340",6,5.6,"1",94
"76341",4.8,5.3,"1",96
"76342",5.6,5.4,"2",96
"76343",6.6,6.7,"2",98
"76344",6,6.3,"2",98
"76345",6.7,6.3,"2",95
"76346",5.3,5,"1",97
"76347",6.5,6.6,"1",97
"76348",4.7,5.1,"1",58
"76349",5.8,6,"1",97
"76350",6,5.3,"1",98
"76351",6.3,5.4,"1",93
"76352",5.8,5.3,"1",99
"76353",6.8,6.7,"2",99
"76354",5.1,5.5,"2",100
"76355",5,5,"2",100
"76356",5.3,5.1,"2",93
"76357",6.2,6.4,"2",100
"76358",6.7,6.8,"2",90
"76359",5.7,5.3,"2",97
"76360",5.4,5.1,"2",93
"76361",5.9,6.5,"1",94
"76362",6,5.5,"2",100
"76363",5.2,5.2,"1",90
"76364",5.5,5.7,"2",100
"76365",5.4,4.8,"1",98
"76366",4.5,4,"1",97
"76367",5,5.3,"2",87
"76368",5.5,5,"2",88
"76369",5.7,5.7,"2",93
"76370",5.8,5.6,"1",96
"76371",5.7,5.8,"1",97
"76372",6.3,6.2,"2",98
"76373",4.7,5,"1",95
"76374",5.2,4.8,"2",94
"76375",5,4.8,"1",95
"76376",5.1,5,"2",97
"76377",5.1,5.1,"1",86
"76378",4.8,5.1,"2",68
"76379",5.7,5.7,"1",97
"76380",6,5.3,"1",91
"76381",6,6.1,"1",99
"76382",6.8,6.8,"2",97
"76383",6.5,6.2,"1",97
"76384",5.7,5.7,"2",89
"76385",5.8,5.7,"1",98
"76386",5.5,6,"1",96
"76387",6.5,6.1,"2",98
"76388",4.8,5.3,"1",98
"76389",6.2,6.3,"2",93
"76390",4.9,4.1,"1",91
"76391",4.8,5.4,"2",85
"76392",6.9,6.7,"2",93
"76393",5.3,5.2,"1",98
"76394",5.9,6.1,"1",91
"76395",5.3,4.7,"2",96
"76396",5.6,6,"2",81
"76397",4.9,5.6,"1",92
"76398",5.8,6.2,"2",93
"76399",5.4,4.6,"2",94
"76400",4.5,2.2,"2",86
"76401",5.1,5.1,"2",91
"76402",6,5.7,"1",96
"76403",5.2,5,"1",85
"76404",5.9,6,"2",98
"76405",6,5.9,"2",89
"76406",4.9,4.9,"1",100
"76407",6.6,6.6,"2",84
"76408",6.1,5.4,"2",100
"76409",5.3,5,"2",96
"76410",5.1,5,"2",98
"76411",5.4,5.5,"2",95
"76412",6.6,6.7,"2",87
"76413",6.3,6.3,"2",89
"76414",5.9,5.9,"2",83
"76415",5.1,5.1,"1",94
"76416",6.1,6.3,"2",93
"76417",5.1,5.7,"1",97
"76418",6.3,5.8,"1",87
"76419",6,6.1,"2",98
"76420",6.1,6.5,"1",91
"76421",4.7,5.1,"1",90
"76422",4.9,5,"1",98
"76423",6.7,6.4,"1",99
"76424",6.3,6.2,"2",87
"76425",5.8,5.7,"2",97
"76426",4.9,5.2,"2",89
"76427",6.1,6.1,"2",98
"76428",6.8,6.8,"1",95
"76429",6.1,6.2,"2",88
"76430",6,6.1,"1",96
"76431",6.3,6.5,"1",95
"76432",6,5.8,"1",95
"76433",5.4,5.6,"2",100
"76434",5.5,5.8,"2",90
"76435",6.5,6.6,"2",98
"76436",5.9,6.3,"1",99
"76437",5.4,4.6,"1",98
"76438",6.9,6.8,"2",100
"76439",5.1,4.8,"2",88
"76440",4.8,5.5,"1",84
"76441",4.9,5,"1",94
"76442",5.6,5.5,"2",92
"76443",6,5.7,"2",92
"76444",5.7,5.5,"1",98
"76445",6.5,6.7,"1",98
"76446",5.6,5,"1",79
"76447",6.3,6.4,"1",96
"76448",5.4,5.4,"1",97
"76449",4.9,5.4,"2",99
"76450",5.1,5,"1",99
"76451",5.6,5.6,"2",96
"76452",6,6.4,"2",91
"76453",5.3,5.3,"1",81
"76454",6.3,6.5,"2",92
"76455",6.6,6.5,"1",100
"76456",5.4,5.1,"1",98
"76457",6.2,6.4,"2",90
"76458",6,5.1,"1",88
"76459",6.1,6.2,"2",98
"76460",5.9,5.9,"1",93
"76461",6.3,6.3,"1",99
"76462",5.8,6.2,"1",97
"76463",6.4,6.1,"2",97
"76464",6.8,6.3,"2",99
"76465",5.2,3.7,"1",89
"76466",5.2,5.4,"1",85
"76467",6.5,6.3,"1",93
"76468",6,6.4,"1",98
"76469",6,5.6,"2",95
"76470",5.4,5.5,"1",91
"76471",6.2,6.1,"2",97
"76472",5.7,5.9,"2",81
"76473",5.5,5.7,"2",89
"76474",5.7,5.7,"1",92
"76475",4.8,5.3,"2",93
"76476",5.4,4.8,"1",86
"76477",6.7,6.8,"2",95
"76478",5.2,4.7,"1",99
"76479",5.1,5.4,"1",97
"76480",6.2,5.9,"2",81
"76481",6.6,6.5,"1",100
"76482",6.8,6.6,"2",78
"76483",5.7,5.8,"1",97
"76484",5.2,5.3,"2",90
"76485",5.3,6.2,"2",100
"76486",5.7,4.8,"1",96
"76487",6.3,6.1,"2",96
"76488",6.1,5.8,"2",100
"76489",5.7,5.6,"2",93
"76490",5.3,4.6,"1",94
"76491",5,4.5,"1",77
"76492",5.9,5.3,"2",93
"76493",7,6.7,"2",100
"76494",5,4.5,"2",94
"76495",6,6,"1",94
"76496",5.2,5.1,"1",85
"76497",5.2,5.7,"2",98
"76498",5.3,5.3,"1",87
"76499",6,5.9,"1",90
"76500",6.8,6.8,"1",95
"76501",6,6,"2",96
"76502",5.7,5.4,"1",81
"76503",6.2,6.5,"1",91
"76504",6.2,5.9,"2",98
"76505",5.5,4.1,"1",84
"76506",5.1,5.5,"1",82
"76507",6.3,6.5,"2",96
"76508",5.4,4.7,"1",91
"76509",6,6,"1",97
"76510",6.5,6.5,"1",98
"76511",6.6,6.6,"1",85
"76512",6.2,6,"2",96
"76513",5.4,4.4,"2",100
"76514",5.5,5.4,"2",97
"76515",4.9,5,"1",85
"76516",5.8,6.4,"2",77
"76517",6.7,6,"2",99
"76518",5.3,5.4,"2",94
"76519",6.4,6.6,"1",98
"76520",6,6.2,"2",97
"76521",5.9,6,"1",77
"76522",5.8,6.5,"1",94
"76523",5.7,5.9,"1",99
"76524",6.3,6.2,"1",99
"76525",5.2,4.1,"1",92
"76526",6.3,6,"1",95
"76527",6.4,6.2,"2",92
"76528",6.4,5.7,"2",95
"76529",6.5,6.1,"1",86
"76530",5.6,6.1,"1",99
"76531",6.6,6.2,"2",91
"76532",5.3,5.3,"1",90
"76533",6,5.4,"1",93
"76534",5.7,5.3,"2",91
"76535",5.7,6,"2",91
"76536",5.7,5.7,"1",95
"76537",5.4,5.5,"1",95
"76538",6,5.7,"2",87
"76539",5.9,5.5,"2",90
"76540",6.2,5.3,"2",97
"76541",6.5,6.6,"1",66
"76542",6.7,6.7,"2",90
"76543",5.1,5.2,"2",92
"76544",5.1,4.7,"2",85
"76545",6,6.4,"1",98
"76546",6.3,5.9,"1",94
"76547",5.8,5,"2",96
"76548",6.2,5.4,"2",99
"76549",5.3,5.4,"2",92
"76550",5.7,5.5,"1",90
"76551",5.9,5.9,"2",95
"76552",6.2,6.3,"2",88
"76553",6,5.8,"1",100
"76554",5.8,5.6,"2",84
"76555",5.5,6,"1",95
"76556",6.2,5.9,"2",100
"76557",6.3,6,"1",100
"76558",5.4,4.9,"1",96
"76559",5,5.4,"1",94
"76560",5.4,5,"2",94
"76561",6.7,5.9,"2",100
"76562",5.5,5.1,"1",98
"76563",6.1,6.3,"2",98
"76564",5.5,5.8,"1",93
"76565",5.4,4.6,"2",86
"76566",5.9,6.1,"1",93
"76567",6.3,5.9,"2",94
"76568",5,5.3,"1",94
"76569",5.7,5.3,"2",95
"76570",5.2,4.7,"1",80
"76571",6.7,6.6,"2",92
"76572",5,4.6,"1",89
"76573",5.2,5.7,"2",94
"76574",5.9,6,"1",97
"76575",4.9,5.2,"1",91
"76576",5,4.9,"1",85
"76577",6,6.1,"1",93
"76578",4.7,5.2,"1",98
"76579",5.8,6,"2",85
"76580",5.7,5.7,"1",100
"76581",5.8,5.9,"2",94
"76582",6.1,5.6,"1",99
"76583",4.7,5.1,"1",82
"76584",5.9,5.8,"1",92
"76585",5.2,5.6,"2",96
"76586",5.3,5.4,"2",97
"76587",5.8,6,"1",92
"76588",5.5,6,"2",77
"76589",6.2,6.3,"1",92
"76590",6.3,5.9,"1",94
"76591",6.3,5.6,"2",98
"76592",4.8,4.8,"1",100
"76593",5.3,4.8,"1",94
"76594",5,5.1,"2",99
"76595",6.2,5.4,"2",96
"76596",4.8,4.9,"1",98
"76597",6.3,6.5,"1",98
"76598",6.6,6.6,"1",97
"76599",6,4.2,"1",97
"76600",6,6.2,"1",85
"76601",6.7,6.5,"2",95
"76602",6.1,5.8,"1",100
"76603",5.4,5.6,"1",97
"76604",5.8,5.8,"2",96
"76605",5.9,5.4,"2",96
"76606",5.1,3.5,"1",84
"76607",6,3.7,"2",90
"76608",5.1,4.8,"2",89
"76609",4.9,3.8,"2",97
"76610",6,5,"2",92
"76611",5.6,4.6,"2",91
"76612",5.6,5.9,"2",87
"76613",5.3,5.5,"1",96
"76614",5.7,5.8,"1",99
"76615",5.7,6.2,"2",93
"76616",5.3,5.5,"2",86
"76617",5.4,5.7,"1",99
"76618",6.1,6.3,"2",98
"76619",5.7,5.5,"1",98
"76620",6.3,6.3,"1",98
"76621",5,4.9,"1",92
"76622",6.1,5.7,"2",98
"76623",5.8,5.9,"2",90
"76624",5.4,5,"2",96
"76625",5.5,6.1,"1",100
"76626",6.1,5.7,"2",93
"76627",6.8,6.8,"1",98
"76628",6,6,"2",98
"76629",6.6,6.6,"1",98
"76630",7,6.9,"2",95
"76631",5.2,5,"1",79
"76632",5.9,5.5,"2",85
"76633",5.9,6.4,"1",98
"76634",5.8,6.1,"2",91
"76635",5.6,5.4,"1",95
"76636",6.5,6.8,"1",99
"76637",6,5.7,"1",100
"76638",6.3,6.4,"1",100
"76639",5.7,6.4,"1",96
"76640",6.2,6.4,"2",85
"76641",5.9,6.4,"2",98
"76642",5.7,6.3,"2",73
"76643",5.4,5.5,"1",97
"76644",5.8,6.1,"2",97
"76645",6.3,5.9,"1",99
"76646",5.3,6.1,"1",73
"76647",5.9,5.2,"1",100
"76648",5.3,4.7,"1",98
"76649",5.4,4.7,"1",90
"76650",5.7,5,"1",94
"76651",6.2,6.2,"1",95
"76652",5.8,4.2,"1",85
"76653",5.9,6,"2",88
"76654",6.3,6.4,"2",100
"76655",5.4,5,"1",94
"76656",5.6,5.8,"2",93
"76657",6.6,6.6,"1",93
"76658",6.3,6.6,"2",97
"76659",5.6,6,"2",93
"76660",5.6,5.2,"1",93
"76661",5.4,5.5,"2",99
"76662",5.2,4.8,"2",75
"76663",5.3,6.1,"1",95
"76664",6.5,6.3,"2",96
"76665",5.7,5.8,"1",98
"76666",5.5,5.4,"2",93
"76667",6.8,6.7,"2",98
"76668",6.5,5.9,"2",97
"76669",5.4,5.3,"2",92
"76670",6.5,6.2,"1",99
"76671",6,5.8,"1",93
"76672",5.5,5.7,"1",93
"76673",5.2,5.7,"2",88
"76674",5,5.8,"2",100
"76675",6.4,5.4,"2",99
"76676",6.3,5.6,"2",97
"76677",6.1,6.5,"2",80
"76678",5.9,4.8,"2",81
"76679",5.8,5.8,"2",98
"76680",5.2,5.2,"2",92
"76681",6.1,6.3,"1",87
"76682",5.4,4.8,"2",75
"76683",5.9,5.4,"1",94
"76684",5.8,6,"1",96
"76685",6.2,5.9,"2",87
"76686",6.9,6.9,"2",98
"76687",5.9,6.2,"1",99
"76688",5.5,4.3,"1",88
"76689",4.8,5.4,"2",99
"76690",5.8,5.4,"1",98
"76691",5.8,5.4,"2",96
"76692",5,5.8,"2",94
"76693",5.6,5.5,"2",98
"76694",6,5.6,"2",94
"76695",6.1,5.2,"2",100
"76696",5.3,5,"1",87
"76697",6.6,6.6,"2",100
"76698",4.8,5.3,"2",85
"76699",6.4,6.3,"2",63
"76700",5.7,5.1,"2",100
"76701",6.1,5.1,"2",99
"76702",6.1,6.5,"2",95
"76703",6.1,5.9,"2",91
"76704",5.8,5.2,"2",96
"76705",5.6,5.8,"2",93
"76706",5.3,5.2,"2",96
"76707",5.6,5.6,"1",92
"76708",5.2,5.4,"1",99
"76709",5.6,5.3,"1",98
"76710",5.5,4.5,"1",100
"76711",5.1,5,"1",85
"76712",4.8,5.3,"1",73
"76713",6.6,6.7,"2",97
"76714",5.4,5.7,"2",82
"76715",4.9,5.4,"1",99
"76716",6.3,5.6,"2",94
"76717",6.2,6.5,"2",92
"76718",5.7,5.5,"2",98
"76719",5.5,5.4,"1",89
"76720",5.7,6.2,"1",98
"76721",5.6,5.6,"2",94
"76722",4.8,4.9,"1",99
"76723",6.6,6.8,"2",91
"76724",5.6,5.8,"1",87
"76725",5.2,3.7,"1",87
"76726",6.5,6.4,"2",95
"76727",6.4,6,"1",97
"76728",5.5,5.4,"1",92
"76729",6.5,6.7,"2",92
"76730",4.7,5.1,"1",82
"76731",5.1,4.9,"2",92
"76732",5.9,4.8,"2",98
"76733",4.9,5.3,"2",94
"76734",5.7,5.7,"2",95
"76735",6.5,6.8,"1",98
"76736",6.1,6.3,"1",94
"76737",5.9,5.7,"2",96
"76738",6.2,5.7,"2",99
"76739",6.2,6.5,"2",98
"76740",6.6,6.3,"1",92
"76741",6.1,5.9,"2",88
"76742",6.3,6.7,"1",96
"76743",6,6,"1",97
"76744",6.5,6.7,"2",94
"76745",5.3,4.8,"2",99
"76746",5.6,4.4,"2",86
"76747",5.2,5.5,"2",91
"76748",5.7,6,"2",86
"76749",5.8,5.9,"2",100
"76750",6.6,6.1,"2",96
"76751",4.9,5.5,"1",97
"76752",5.2,5.1,"1",98
"76753",5.3,5.5,"2",94
"76754",5.5,5.7,"2",92
"76755",5.9,6,"1",94
"76756",5.2,5.1,"2",89
"76757",5.9,4.4,"1",96
"76758",5.5,6.2,"2",85
"76759",6.3,5.9,"1",78
"76760",6.4,6.5,"1",98
"76761",6.1,5,"2",88
"76762",6.6,6.1,"2",99
"76763",4.9,5.2,"2",96
"76764",6.3,6.8,"2",79
"76765",6.4,5.8,"2",86
"76766",6.7,6.7,"2",99
"76767",5.6,6.2,"1",80
"76768",6.4,6.7,"2",91
"76769",6.3,6.1,"1",96
"76770",5.3,5.1,"1",98
"76771",5.4,5.2,"1",77
"76772",5.6,6,"1",97
"76773",6.3,5.8,"1",100
"76774",5.2,5.1,"1",90
"76775",6.1,5.7,"2",95
"76776",5.8,5.8,"2",98
"76777",6.6,6.1,"2",90
"76778",5.7,5.2,"2",93
"76779",5.2,5.4,"2",94
"76780",6.6,6.5,"2",99
"76781",5.2,5.4,"1",94
"76782",5.2,5.1,"2",90
"76783",6,6.1,"2",93
"76784",5.5,5,"2",97
"76785",6,4.6,"1",95
"76786",6.3,6.4,"1",94
"76787",5.1,5,"1",95
"76788",6.4,6.6,"2",100
"76789",6.6,6.3,"2",94
"76790",5.6,5.6,"1",88
"76791",5.3,4.5,"2",85
"76792",5.8,5.6,"1",97
"76793",5.4,5.3,"1",100
"76794",5.2,5.3,"2",93
"76795",5.2,5.4,"2",97
"76796",5.1,5.5,"2",89
"76797",6.6,6.5,"2",98
"76798",5,5.4,"2",95
"76799",5.2,5,"1",88
"76800",5.3,5.1,"1",98
"76801",4.8,4.8,"2",96
"76802",5.5,5.7,"2",98
"76803",6.1,5.9,"1",93
"76804",5.9,6.3,"2",97
"76805",6,5.1,"1",98
"76806",6.2,6.3,"2",99
"76807",5.2,5.1,"1",84
"76808",6.4,6.1,"2",99
"76809",5.7,5.7,"1",95
"76810",6.5,6.6,"2",84
"76811",5.1,5,"2",81
"76812",5.5,4.7,"1",95
"76813",6.2,5.6,"1",89
"76814",5.3,4.8,"1",94
"76815",4.9,4.9,"1",90
"76816",6.2,6.3,"1",92
"76817",5.7,5.4,"1",94
"76818",5.2,4.7,"2",100
"76819",6.3,5.7,"2",90
"76820",6.5,5.5,"2",100
"76821",6.3,6.3,"2",98
"76822",5.4,6,"1",99
"76823",5.5,4.4,"2",90
"76824",5.3,5.4,"2",75
"76825",6.6,6.7,"2",99
"76826",4.9,5.3,"1",92
"76827",5.3,5.9,"2",86
"76828",4.9,5.4,"2",99
"76829",6.8,6.9,"1",96
"76830",6.4,6.5,"1",99
"76831",6.2,6.2,"1",97
"76832",5.6,4.6,"1",90
"76833",5.7,5.8,"2",95
"76834",6,5.7,"2",97
"76835",5.4,5.5,"2",91
"76836",6.6,6.7,"1",96
"76837",6.2,6.3,"1",89
"76838",5.9,5.6,"2",97
"76839",6.6,6.5,"2",97
"76840",6,5.8,"1",87
"76841",5.4,5.2,"2",90
"76842",6,5.3,"2",98
"76843",6.3,6.5,"1",98
"76844",5.7,6,"2",91
"76845",6,5.9,"2",58
"76846",5.5,5.1,"1",93
"76847",4.9,5.4,"2",92
"76848",6.7,6.8,"2",99
"76849",5.7,4.9,"1",90
"76850",6.2,6.1,"1",90
"76851",4.9,5,"1",83
"76852",5.8,5.8,"2",83
"76853",6.2,6.1,"2",99
"76854",6.1,6,"1",99
"76855",5.1,5.6,"1",91
"76856",5.8,6.1,"1",89
"76857",6.4,6.5,"1",92
"76858",6.3,6.4,"2",99
"76859",6.1,5.8,"2",99
"76860",4.8,4.6,"2",91
"76861",5.2,4.6,"2",98
"76862",6.3,5,"1",98
"76863",5.9,5.9,"2",100
"76864",5.6,5.4,"2",72
"76865",6.1,5.9,"2",93
"76866",5.6,5.4,"2",91
"76867",4.8,4.6,"1",89
"76868",5.2,4.1,"1",94
"76869",5.3,5.5,"1",85
"76870",5.8,5.4,"1",93
"76871",5,3.9,"1",91
"76872",5,5.3,"1",80
"76873",5.1,5,"2",95
"76874",5.9,5.9,"1",98
"76875",5,5.1,"2",95
"76876",5,4,"1",88
"76877",5,5.1,"2",68
"76878",5.8,5.9,"2",95
"76879",6.5,6.5,"1",95
"76880",5.5,3.9,"1",96
"76881",4.9,5.5,"1",77
"76882",5.9,6.2,"1",96
"76883",5.2,5,"2",86
"76884",5.5,6,"2",97
"76885",6.2,6.1,"2",98
"76886",5.2,3.9,"1",82
"76887",6.4,5.6,"2",99
"76888",6.1,5.5,"1",97
"76889",5.6,6.1,"2",100
"76890",5.6,5.1,"2",96
"76891",5.1,4.8,"1",86
"76892",5.6,5,"1",96
"76893",6.1,5.9,"2",97
"76894",5.8,5.9,"2",97
"76895",5.3,5.2,"1",83
"76896",4.7,4.9,"2",91
"76897",6.3,6.3,"1",100
"76898",5.8,5.4,"1",95
"76899",5.7,5.7,"1",100
"76900",6.8,6.4,"2",90
"76901",5.5,5,"2",91
