"","COD_REG_RBD","RURAL_RBD","GEN_ALU","EDAD_ALU","PROM_GRAL","ASISTENCIA","CIENCIAS"
"92242",5,0,2,17,5.3,100,"0"
"92243",8,0,1,18,5,100,"0"
"92244",2,0,1,18,6.1,77,"0"
"92245",5,0,2,18,5.6,83,"0"
"92246",4,0,1,17,6.9,93,"0"
"92247",13,0,2,17,6.7,95,"0"
"92248",13,0,1,17,5.6,99,"0"
"92249",8,0,2,22,5.5,87,"0"
"92250",7,0,1,19,5.4,93,"0"
"92251",6,0,1,17,6.1,81,"0"
"92252",6,0,2,17,6.5,99,"0"
"92253",13,0,1,18,5.4,98,"0"
"92254",13,0,2,18,5.4,97,"0"
"92255",13,0,1,18,5.3,96,"0"
"92256",13,0,1,17,5.9,94,"0"
"92257",9,0,2,17,5.4,99,"0"
"92258",7,0,2,17,5.8,93,"0"
"92259",16,0,2,17,6.8,86,"0"
"92260",16,0,1,17,6.9,96,"0"
"92261",4,0,2,17,6.5,92,"0"
"92262",6,0,1,17,6.2,83,"0"
"92263",13,0,1,17,5.7,91,"0"
"92264",13,0,1,17,5.2,99,"0"
"92265",8,1,2,17,6.7,92,"0"
"92266",5,0,1,17,5.9,93,"0"
"92267",13,0,1,17,5.8,97,"0"
"92268",2,0,2,18,6.2,95,"0"
"92269",10,0,1,18,5.7,91,"0"
"92270",10,1,2,17,5.8,96,"0"
"92271",13,0,2,17,5.9,99,"0"
"92272",3,0,1,17,6.4,95,"1"
"92273",3,0,1,17,6.4,95,"1"
"92274",3,0,1,17,6.4,95,"1"
"92275",3,0,1,17,6.4,95,"1"
"92276",7,0,1,18,5.3,81,"0"
"92277",15,0,1,18,6.8,99,"0"
"92278",13,0,2,18,6.6,97,"0"
"92279",16,0,2,17,5.6,85,"0"
"92280",5,0,2,17,6.7,100,"0"
"92281",5,0,1,17,6.6,96,"0"
"92282",13,0,2,18,6.1,91,"0"
"92283",6,0,2,18,6.2,92,"0"
"92284",5,0,2,17,5.8,79,"0"
"92285",5,0,2,17,5.8,93,"0"
"92286",13,0,2,17,6.5,95,"0"
"92287",7,0,2,17,6.1,98,"0"
"92288",13,0,2,19,5.3,95,"0"
"92289",13,0,1,17,6,96,"0"
"92290",13,0,2,17,6.1,93,"0"
"92291",9,0,2,17,6.3,100,"0"
"92292",2,0,1,18,5.6,80,"0"
"92293",13,0,1,23,4.9,85,"0"
"92294",4,0,2,18,5.4,94,"0"
"92295",12,0,1,18,6.9,98,"0"
"92296",7,0,2,18,5.9,96,"0"
"92297",5,0,1,18,4.6,99,"0"
"92298",13,0,2,17,6,96,"0"
"92299",1,0,1,17,6,88,"0"
"92300",1,0,1,17,6,88,"0"
"92301",1,0,1,17,6,88,"0"
"92302",1,0,1,17,6,88,"0"
"92303",1,0,2,17,6.8,96,"0"
"92304",16,0,2,17,6.5,97,"0"
"92305",5,0,2,17,5.9,98,"0"
"92306",13,0,1,17,6.4,96,"0"
"92307",7,0,1,19,6.3,94,"0"
"92308",8,0,2,17,6,94,"0"
"92309",16,0,1,17,6.8,97,"0"
"92310",13,0,2,17,5.7,95,"0"
"92311",5,0,2,17,6.4,97,"0"
"92312",13,0,1,19,5.7,96,"0"
"92313",4,0,2,17,5.6,83,"0"
"92314",13,0,1,18,4.9,89,"0"
"92315",4,0,2,17,6.2,96,"0"
"92316",13,0,2,17,6.1,90,"0"
"92317",13,0,1,17,5.9,82,"0"
"92318",15,0,2,19,5.5,92,"0"
"92319",13,1,1,17,6.3,86,"0"
"92320",13,0,1,18,5.7,93,"0"
"92321",9,0,1,17,6.5,100,"0"
"92322",13,0,2,17,5.8,91,"0"
"92323",13,0,1,17,5.3,96,"0"
"92324",13,0,1,17,5.9,97,"0"
"92325",7,0,2,17,6,93,"0"
"92326",7,0,2,17,6.6,95,"0"
"92327",7,0,2,17,6.6,95,"0"
"92328",7,0,2,17,6.6,95,"0"
"92329",7,0,2,17,6.6,95,"0"
"92330",16,0,2,17,6.5,93,"0"
"92331",13,0,2,18,5.9,91,"0"
"92332",13,0,1,17,6.9,100,"1"
"92333",7,0,1,19,5.4,90,"0"
"92334",13,0,2,17,6.2,93,"0"
"92335",10,0,2,17,5.8,85,"0"
"92336",13,0,2,17,6.4,92,"0"
"92337",3,0,2,18,5.6,33,"0"
"92338",13,0,1,17,6.6,99,"0"
"92339",13,0,2,18,6.2,96,"0"
"92340",13,0,2,18,6.5,94,"0"
"92341",13,0,1,18,6.2,99,"0"
"92342",13,0,1,18,6.3,93,"0"
"92343",13,0,2,28,5.7,91,"0"
"92344",4,0,2,23,6.2,94,"0"
"92345",13,0,1,17,5.3,92,"0"
"92346",5,0,2,17,6.1,99,"0"
"92347",13,0,2,17,6.8,97,"0"
"92348",15,0,2,17,6.8,100,"0"
"92349",13,0,1,18,6.7,99,"0"
"92350",5,0,1,19,5.6,96,"0"
"92351",4,0,1,18,4.8,75,"0"
"92352",8,0,1,17,6.7,95,"0"
"92353",9,0,1,17,6,90,"0"
"92354",9,0,1,17,6,90,"0"
"92355",9,0,1,17,6,90,"0"
"92356",9,0,1,17,6,90,"0"
"92357",14,0,2,17,5.4,85,"0"
"92358",5,0,1,17,6.7,99,"0"
"92359",5,0,2,18,5.7,91,"0"
"92360",13,0,1,18,6,89,"0"
"92361",8,0,2,17,6.7,98,"0"
"92362",13,0,2,17,6.5,92,"1"
"92363",13,0,1,17,6.2,93,"0"
"92364",13,0,1,17,5.3,96,"0"
"92365",9,0,2,17,5.4,88,"1"
"92366",7,0,1,17,5.1,97,"0"
"92367",8,0,2,17,5.9,98,"0"
"92368",13,0,1,18,6,89,"0"
"92369",3,0,2,19,5.6,83,"0"
"92370",13,0,1,17,6.6,95,"0"
"92371",9,0,1,17,5.3,99,"0"
"92372",13,0,1,26,5,88,"0"
"92373",13,0,2,17,4.5,62,"0"
"92374",8,0,2,17,6.7,99,"0"
"92375",9,0,2,18,6.5,96,"0"
"92376",9,0,2,18,5.1,76,"0"
"92377",8,0,1,17,5.3,98,"0"
"92378",9,0,1,17,5.6,86,"0"
"92379",13,0,2,17,6.1,87,"0"
"92380",4,0,2,17,6,96,"0"
"92381",13,0,2,18,5.7,78,"0"
"92382",4,0,1,18,5.8,95,"0"
"92383",8,0,2,18,6.1,95,"0"
"92384",4,0,1,18,4.7,98,"0"
"92385",10,0,1,17,5.9,91,"0"
"92386",5,0,2,17,6.3,97,"0"
"92387",9,1,1,17,5.5,93,"0"
"92388",10,1,2,17,6.7,92,"0"
"92389",2,0,2,17,6.8,90,"0"
"92390",3,0,2,18,5.8,100,"0"
"92391",13,0,1,17,5.4,93,"0"
"92392",7,0,2,17,6.6,96,"0"
"92393",13,0,2,17,6.5,97,"0"
"92394",8,0,1,17,4.9,100,"0"
"92395",9,0,2,17,5.9,96,"0"
"92396",13,0,2,17,6,99,"0"
"92397",13,0,1,17,5.6,98,"0"
"92398",13,0,1,18,5.4,93,"0"
"92399",15,0,2,18,4.9,85,"0"
"92400",13,0,2,17,5.6,99,"0"
"92401",13,0,1,17,6,99,"0"
"92402",9,1,2,21,4.8,92,"0"
"92403",8,0,2,17,5.7,97,"0"
"92404",13,0,1,17,5.6,76,"0"
"92405",6,0,2,17,6.1,97,"0"
"92406",13,0,1,18,6.7,88,"0"
"92407",5,0,2,17,6.5,93,"0"
"92408",13,0,2,17,6.2,94,"0"
"92409",7,0,1,17,6.6,98,"0"
"92410",13,0,2,18,6.4,98,"0"
"92411",13,0,1,18,6.7,97,"0"
"92412",13,0,2,17,6.8,97,"0"
"92413",6,0,1,17,5.1,93,"0"
"92414",13,0,2,17,5.4,94,"0"
"92415",13,0,1,17,5.4,99,"0"
"92416",13,0,2,17,5.8,88,"0"
"92417",13,0,1,19,4.3,81,"0"
"92418",13,0,2,17,5.7,90,"0"
"92419",13,0,2,17,5.7,82,"0"
"92420",5,0,1,17,5.6,75,"0"
"92421",5,0,1,17,6.3,94,"0"
"92422",4,0,1,19,5.9,74,"0"
"92423",13,0,2,17,5.9,93,"0"
"92424",13,0,1,17,6.3,90,"0"
"92425",5,0,1,17,5.3,97,"0"
"92426",5,0,1,17,5.9,93,"0"
"92427",13,0,1,21,6.2,88,"0"
"92428",9,0,1,18,4.7,86,"0"
"92429",13,0,1,18,5.6,94,"0"
"92430",13,0,2,18,5.3,86,"0"
"92431",10,0,1,17,5.2,100,"0"
"92432",8,0,1,17,5.3,85,"0"
"92433",8,0,2,17,6.8,99,"0"
"92434",13,0,1,18,6.4,88,"0"
"92435",7,0,1,18,6.9,100,"0"
"92436",13,0,1,18,5.9,90,"0"
"92437",13,0,1,17,5.2,92,"0"
"92438",5,0,1,17,6,88,"0"
"92439",10,0,2,18,6.4,95,"0"
"92440",13,0,2,17,5.4,96,"0"
"92441",6,0,2,17,5.8,93,"0"
"92442",6,0,1,17,5.5,98,"0"
"92443",14,1,1,17,5.8,86,"0"
"92444",13,0,2,17,5.8,87,"0"
"92445",10,0,1,19,5.5,95,"0"
"92446",8,0,1,17,6.5,89,"0"
"92447",6,0,1,17,6.2,98,"0"
"92448",4,0,1,17,5.5,95,"0"
"92449",12,0,1,17,5.6,91,"0"
"92450",6,0,2,17,6.7,95,"0"
"92451",9,0,1,18,5.7,100,"0"
"92452",9,0,2,17,6.3,97,"0"
"92453",13,0,1,18,5.3,87,"0"
"92454",8,0,1,18,6,100,"0"
"92455",5,0,2,17,5.1,94,"0"
"92456",4,0,2,17,6.3,92,"0"
"92457",6,0,1,17,6.5,93,"0"
"92458",13,0,1,17,5.7,98,"0"
"92459",13,0,2,18,6.1,88,"0"
"92460",7,0,2,17,6,92,"0"
"92461",13,0,2,17,5,96,"0"
"92462",13,0,2,17,6.5,43,"0"
"92463",5,0,2,17,6.1,98,"0"
"92464",1,0,1,17,5.8,92,"0"
"92465",15,0,2,17,6.2,90,"0"
"92466",16,0,1,17,6.6,99,"0"
"92467",13,0,1,26,5.7,75,"0"
"92468",10,0,2,17,7,90,"0"
"92469",5,0,2,23,4.9,76,"0"
"92470",10,0,1,17,5.9,99,"0"
"92471",13,0,2,18,6.1,93,"0"
"92472",5,0,1,17,5.7,100,"0"
"92473",13,0,2,17,5.7,88,"0"
"92474",13,0,1,18,6,92,"0"
"92475",13,0,2,17,5.5,98,"0"
"92476",4,0,2,17,6.2,81,"0"
"92477",8,0,2,18,5.6,92,"0"
"92478",9,0,1,17,6.2,97,"0"
"92479",13,0,1,20,5.9,93,"0"
"92480",15,0,2,17,5.3,88,"0"
"92481",9,0,1,17,5.1,91,"0"
"92482",5,0,1,17,5.9,98,"0"
"92483",12,0,2,17,6.4,86,"0"
"92484",8,0,2,17,5.9,88,"0"
"92485",7,0,2,17,6.5,96,"0"
"92486",9,0,2,17,6.4,99,"0"
"92487",3,0,1,18,4.8,82,"0"
"92488",13,0,2,18,5.3,47,"0"
"92489",4,0,2,17,6.2,97,"0"
"92490",8,0,1,19,5.4,86,"0"
"92491",9,1,1,17,6.3,91,"0"
"92492",13,0,2,17,6.2,98,"0"
"92493",5,0,2,17,6.2,98,"0"
"92494",6,0,2,17,5.2,95,"0"
"92495",9,0,2,16,6.3,100,"0"
"92496",4,0,2,17,6,95,"0"
"92497",4,0,1,19,5.8,97,"0"
"92498",13,0,1,17,5.5,90,"0"
"92499",13,0,1,17,5.2,90,"0"
"92500",8,0,1,18,5.5,85,"0"
"92501",5,0,2,18,6.6,93,"0"
"92502",13,0,1,35,5.9,100,"0"
"92503",13,0,1,18,5.1,87,"0"
"92504",13,0,1,17,6.4,96,"1"
"92505",6,0,2,17,6,97,"0"
"92506",7,0,1,17,6.2,99,"0"
"92507",13,0,2,17,4.9,96,"0"
"92508",8,0,2,22,5.6,83,"0"
"92509",14,0,1,18,5.6,94,"0"
"92510",9,0,2,17,6.2,76,"0"
"92511",9,0,2,17,6.2,76,"0"
"92512",9,0,2,17,6.2,76,"0"
"92513",9,0,2,17,6.2,76,"0"
"92514",13,0,2,18,5.4,93,"0"
"92515",10,0,1,17,6.3,100,"0"
"92516",16,0,1,17,6.8,85,"0"
"92517",7,0,1,19,5.6,97,"0"
"92518",6,0,2,17,6.2,99,"0"
"92519",5,0,1,17,5.7,97,"0"
"92520",13,0,2,17,6.2,99,"1"
"92521",4,0,1,17,6,90,"0"
"92522",8,0,1,18,5.6,87,"0"
"92523",13,0,2,17,5.2,85,"0"
"92524",16,0,1,17,6.6,99,"0"
"92525",5,0,1,19,5,85,"0"
"92526",7,0,2,17,5.9,89,"0"
"92527",14,0,2,20,6.7,97,"0"
"92528",1,0,1,17,5.4,91,"0"
"92529",13,0,1,17,5.7,86,"0"
"92530",8,0,1,17,6.2,97,"0"
"92531",13,0,1,18,5.5,33,"0"
"92532",13,0,2,17,5.2,93,"0"
"92533",8,0,1,17,6.1,95,"0"
"92534",5,0,2,19,5.9,86,"0"
"92535",13,0,2,19,5.5,92,"0"
"92536",6,0,2,19,5.2,95,"0"
"92537",10,0,2,17,5.2,97,"0"
"92538",13,0,1,19,5.4,93,"0"
"92539",9,0,2,17,6.4,83,"0"
"92540",13,0,1,17,6.5,76,"0"
"92541",13,0,1,17,5.3,95,"0"
"92542",2,0,2,17,5.7,83,"0"
"92543",8,0,2,18,6.2,90,"0"
"92544",2,0,2,17,6.2,98,"0"
"92545",13,0,1,17,6.8,100,"0"
"92546",5,0,1,18,5.5,99,"0"
"92547",2,0,1,18,5.6,83,"0"
"92548",13,0,1,17,6.6,97,"0"
"92549",13,0,2,17,6.6,97,"0"
"92550",16,0,1,17,6.6,94,"0"
"92551",10,0,2,17,6.2,89,"0"
"92552",7,0,2,17,5.7,90,"0"
"92553",13,0,2,17,5.9,97,"0"
"92554",13,0,1,18,6.7,95,"0"
"92555",8,0,1,17,5.7,97,"0"
"92556",5,0,1,17,5.6,99,"0"
"92557",9,0,1,17,5.3,95,"0"
"92558",5,0,2,17,6.3,96,"0"
"92559",14,0,1,17,5.6,97,"0"
"92560",13,0,2,17,6.4,98,"0"
"92561",16,0,1,17,6.5,95,"0"
"92562",6,0,1,17,5.3,100,"0"
"92563",9,0,1,17,5.7,90,"0"
"92564",13,0,1,18,5.6,92,"0"
"92565",6,0,1,18,4.7,99,"0"
"92566",10,0,1,17,6.1,92,"0"
"92567",10,0,2,17,6.3,91,"0"
"92568",4,0,2,17,5.7,98,"0"
"92569",1,0,2,31,6.4,96,"0"
"92570",4,0,2,17,6.7,100,"0"
"92571",5,0,2,18,5.2,90,"0"
"92572",1,0,2,18,6.6,95,"0"
"92573",13,0,2,17,5.5,86,"0"
"92574",5,0,1,17,5.8,95,"0"
"92575",13,0,1,19,4.7,99,"0"
"92576",13,0,2,17,6.8,91,"0"
"92577",5,0,1,18,5.6,100,"0"
"92578",8,0,1,69,6.6,100,"0"
"92579",4,0,1,17,6.1,98,"0"
"92580",4,0,2,17,5.2,94,"0"
"92581",10,0,2,20,6.1,91,"0"
"92582",5,0,1,17,5.6,94,"0"
"92583",8,0,2,18,5.9,79,"0"
"92584",5,0,2,20,5.5,82,"0"
"92585",6,0,2,19,5.6,100,"0"
"92586",6,0,2,17,5,99,"0"
"92587",7,0,1,18,6.4,87,"0"
"92588",6,0,2,18,6,94,"0"
"92589",1,0,1,17,6.1,99,"0"
"92590",1,0,2,17,6.2,92,"0"
"92591",13,0,2,17,5.5,96,"0"
"92592",4,0,1,17,6.3,100,"0"
"92593",13,0,1,18,5.7,85,"0"
"92594",13,0,1,17,5.8,89,"0"
"92595",13,0,2,17,6.2,88,"1"
"92596",13,0,2,18,6.5,58,"0"
"92597",9,0,1,17,5.5,99,"0"
"92598",5,0,2,17,5.1,95,"0"
"92599",5,0,2,18,6.4,88,"0"
"92600",16,0,1,17,6.6,100,"0"
"92601",10,1,1,17,5.7,98,"0"
"92602",13,0,2,17,6.1,92,"0"
"92603",13,0,1,17,6,97,"0"
"92604",16,0,2,17,6.1,95,"0"
"92605",13,0,2,17,6.7,95,"0"
"92606",13,0,1,17,6.7,99,"0"
"92607",13,0,1,17,6.7,99,"0"
"92608",13,0,1,17,6.7,99,"0"
"92609",13,0,1,17,6.7,99,"0"
"92610",6,0,1,17,5.8,93,"0"
"92611",2,0,1,18,6,97,"0"
"92612",13,0,2,19,4.5,61,"0"
"92613",13,0,1,17,5.5,94,"0"
"92614",7,0,1,17,5.1,88,"0"
"92615",8,0,2,17,6.6,98,"0"
"92616",13,0,1,17,5.3,87,"0"
"92617",13,0,1,17,5.4,100,"0"
"92618",9,0,1,16,5,88,"0"
"92619",2,0,1,17,6.1,99,"0"
"92620",13,0,1,17,5.6,97,"0"
"92621",1,0,2,18,5.9,93,"0"
"92622",5,0,1,19,5.4,85,"0"
"92623",5,0,1,17,6,94,"0"
"92624",13,0,2,17,4.8,81,"0"
"92625",13,0,1,17,5.3,95,"0"
"92626",8,0,2,19,6.2,85,"0"
"92627",13,0,1,17,5.8,98,"0"
"92628",13,0,1,30,6,94,"0"
"92629",13,0,1,30,6,94,"0"
"92630",13,0,1,30,6,94,"0"
"92631",13,0,1,30,6,94,"0"
"92632",4,0,2,18,6.8,94,"0"
"92633",3,0,1,17,5.5,93,"0"
"92634",13,0,1,17,5,77,"0"
"92635",5,0,1,17,6.1,98,"0"
"92636",9,0,2,18,5.9,91,"0"
"92637",13,0,2,17,6.2,96,"0"
"92638",16,0,2,17,6.4,89,"0"
"92639",13,0,1,17,6.2,100,"0"
"92640",3,0,2,17,6.7,99,"0"
"92641",13,0,2,18,6.1,97,"0"
"92642",4,0,2,17,5.1,87,"0"
"92643",7,0,1,17,5.2,90,"0"
"92644",13,0,1,17,6.2,87,"0"
"92645",13,0,1,19,6.3,89,"0"
"92646",8,0,2,18,5.2,89,"0"
"92647",13,0,1,18,5.2,91,"0"
"92648",10,0,2,17,5.6,99,"0"
"92649",10,0,1,17,5.6,86,"0"
"92650",7,0,1,17,5.6,91,"0"
"92651",10,0,1,19,5.6,83,"0"
"92652",7,0,2,17,5.1,92,"0"
"92653",5,0,2,17,6.5,88,"0"
"92654",13,0,2,25,5.9,100,"0"
"92655",13,0,1,17,5.5,94,"0"
"92656",13,0,1,17,5.9,99,"0"
"92657",13,0,2,19,5.1,93,"0"
"92658",13,0,2,18,6.5,95,"0"
"92659",8,0,1,17,5.2,66,"0"
"92660",13,0,1,17,5.8,91,"0"
"92661",7,0,1,17,5.3,95,"0"
"92662",9,0,1,17,6,99,"0"
"92663",7,0,1,17,6.5,99,"0"
"92664",5,0,2,17,6,95,"0"
"92665",5,0,2,18,5.2,80,"0"
"92666",5,0,2,19,5.5,88,"0"
"92667",3,0,1,17,6.3,98,"0"
"92668",16,0,2,17,6.3,83,"0"
"92669",14,0,2,17,6.4,84,"0"
"92670",13,0,2,18,5,100,"0"
"92671",13,1,2,17,6.2,100,"0"
"92672",5,0,2,17,7,97,"0"
"92673",2,0,1,17,6.4,92,"0"
"92674",2,0,2,17,6,93,"0"
"92675",13,0,1,19,4.6,87,"0"
"92676",13,0,2,17,6.5,97,"0"
"92677",10,0,1,17,5.3,97,"0"
"92678",13,0,1,19,5.7,97,"0"
"92679",13,0,1,17,6.4,91,"0"
"92680",7,0,2,18,6.6,96,"0"
"92681",8,0,2,27,6,89,"0"
"92682",6,0,2,17,6.2,98,"0"
"92683",6,0,1,17,5.4,99,"0"
"92684",13,0,1,18,6.5,94,"0"
"92685",5,0,2,17,5.3,100,"0"
"92686",13,0,1,17,6.8,98,"0"
"92687",13,0,2,18,5.6,84,"0"
"92688",13,0,2,17,6,79,"0"
"92689",13,0,1,17,6.7,98,"0"
"92690",13,0,2,17,5.8,94,"0"
"92691",2,0,1,17,5.7,96,"0"
"92692",13,0,2,17,6.4,89,"0"
"92693",7,0,2,17,6.3,87,"0"
"92694",13,0,2,17,6.3,94,"0"
"92695",4,0,2,18,5.8,85,"0"
"92696",13,0,2,17,5.9,94,"0"
"92697",13,0,2,17,6.1,90,"0"
"92698",8,0,2,18,6.6,93,"0"
"92699",8,0,1,17,5.6,99,"0"
"92700",5,0,2,17,6.3,98,"0"
"92701",5,0,2,18,6.2,89,"0"
"92702",13,0,2,17,5.5,91,"0"
"92703",13,0,2,17,5.3,98,"0"
"92704",13,0,2,17,6.6,94,"0"
"92705",13,0,2,17,6.6,94,"0"
"92706",13,0,2,17,6.6,94,"0"
"92707",13,0,2,17,6.6,94,"0"
"92708",8,0,1,17,6.4,80,"0"
"92709",4,0,2,17,4.8,78,"0"
"92710",13,0,2,18,4.9,66,"0"
"92711",13,0,1,18,5.4,81,"0"
"92712",5,0,2,17,6.2,99,"0"
"92713",10,0,2,18,6.1,98,"1"
"92714",13,0,1,17,5.7,95,"0"
"92715",8,0,1,17,5.7,90,"0"
"92716",14,1,2,17,6.8,99,"0"
"92717",3,0,1,18,4.9,94,"0"
"92718",13,0,1,17,5.2,95,"0"
"92719",9,0,1,17,5.9,93,"0"
"92720",13,0,1,17,5.4,94,"0"
"92721",13,0,1,17,5.4,100,"0"
"92722",5,0,2,17,6.1,93,"0"
"92723",13,0,2,17,5,94,"0"
"92724",5,0,1,17,5.9,94,"0"
"92725",5,0,2,17,6.6,97,"0"
"92726",11,0,1,18,6.1,98,"0"
"92727",8,0,1,17,6.3,96,"0"
"92728",5,0,1,17,6.5,92,"0"
"92729",5,0,1,17,6.8,98,"0"
"92730",5,0,2,17,6.8,97,"1"
"92731",8,0,2,17,6.2,94,"0"
"92732",13,0,1,18,6,94,"0"
"92733",13,0,1,17,6,86,"0"
"92734",16,0,2,24,5.5,94,"0"
"92735",5,0,2,17,6.8,86,"0"
"92736",5,0,1,18,5.4,88,"0"
"92737",7,0,2,17,5.4,90,"0"
"92738",9,0,2,17,5.5,96,"0"
"92739",13,0,1,18,5.1,85,"0"
"92740",5,0,2,17,6,97,"0"
"92741",13,0,1,19,5.8,96,"0"
"92742",13,0,1,18,6.7,85,"0"
"92743",13,0,1,17,5.8,100,"0"
"92744",13,0,2,17,5.6,92,"0"
"92745",5,0,2,17,6.2,96,"0"
"92746",8,0,2,17,6.8,91,"0"
"92747",13,0,2,17,6.2,95,"0"
"92748",16,0,1,17,6.4,99,"0"
"92749",16,0,1,17,6,98,"0"
"92750",13,0,1,17,5.2,97,"0"
"92751",7,1,2,18,6,88,"0"
"92752",8,0,1,17,6.8,97,"0"
"92753",13,0,1,27,5.9,96,"0"
"92754",2,0,2,18,6.2,95,"0"
"92755",13,0,2,18,5.3,99,"0"
"92756",14,0,2,19,6.3,100,"0"
"92757",5,0,2,17,6.1,95,"0"
"92758",10,0,2,17,6.2,89,"0"
"92759",3,0,1,17,5.3,97,"0"
"92760",6,0,2,18,5.5,97,"0"
"92761",16,0,2,18,5.6,91,"0"
"92762",7,0,1,18,5.5,88,"0"
"92763",13,0,1,17,5.4,85,"0"
"92764",13,0,2,17,6,97,"0"
"92765",13,0,1,17,5.5,96,"0"
"92766",13,0,1,18,5.1,90,"0"
"92767",5,0,2,17,6.5,97,"0"
"92768",6,0,1,18,5.1,90,"0"
"92769",2,0,2,17,6.4,89,"0"
"92770",15,0,2,18,4.6,99,"0"
"92771",6,0,1,18,6.1,97,"0"
"92772",13,0,1,17,5,93,"0"
"92773",7,0,2,17,6,93,"0"
"92774",13,0,1,18,7,90,"0"
"92775",13,0,2,18,4.9,92,"0"
"92776",2,0,1,17,5.2,99,"0"
"92777",7,0,1,18,5.4,92,"0"
"92778",4,0,2,17,6.6,94,"0"
"92779",8,0,1,17,6.3,99,"0"
"92780",8,0,1,17,5.3,67,"0"
"92781",2,0,2,18,5.6,85,"0"
"92782",4,0,2,17,6.1,86,"0"
"92783",7,0,1,17,5.5,97,"0"
"92784",7,0,2,18,5.7,93,"0"
"92785",4,0,2,17,6.2,78,"0"
"92786",6,0,1,17,6.5,91,"0"
"92787",13,0,1,17,6.6,91,"0"
"92788",13,0,1,17,5.4,96,"0"
"92789",13,0,2,19,5.5,86,"0"
"92790",13,0,2,17,5.6,94,"0"
"92791",7,0,2,17,6.3,90,"0"
"92792",7,0,2,17,6.7,98,"0"
"92793",16,0,1,17,6.7,94,"0"
"92794",13,0,2,18,5.6,86,"0"
"92795",13,0,2,18,6.7,94,"0"
"92796",13,0,2,17,6.5,92,"0"
"92797",1,0,1,17,6.5,94,"0"
"92798",13,0,1,17,6.8,100,"0"
"92799",5,0,2,27,5.3,28,"0"
"92800",5,0,2,17,6.1,95,"0"
"92801",13,0,1,17,5.8,91,"0"
"92802",16,0,1,17,5.2,94,"0"
"92803",9,0,2,17,6.5,98,"0"
"92804",9,0,1,17,4.8,94,"0"
"92805",11,0,2,17,6.6,85,"0"
"92806",10,0,2,17,6.7,87,"0"
"92807",8,0,1,17,6,99,"0"
"92808",6,0,1,25,5.5,100,"0"
"92809",13,0,2,18,5.9,91,"0"
"92810",13,0,2,17,6.5,100,"0"
"92811",3,0,2,19,5.8,77,"0"
"92812",10,0,2,18,5.7,97,"0"
"92813",6,0,1,17,6.5,97,"0"
"92814",4,0,2,17,6.3,90,"0"
"92815",4,0,1,17,6.1,92,"0"
"92816",4,0,1,17,6.1,92,"0"
"92817",4,0,1,17,6.1,92,"0"
"92818",4,0,1,17,6.1,92,"0"
"92819",13,0,1,17,5.8,91,"0"
"92820",5,0,1,17,6.3,97,"0"
"92821",2,0,2,17,5.7,94,"1"
"92822",4,0,2,18,5.3,89,"0"
"92823",13,0,1,17,5.9,94,"0"
"92824",13,0,2,17,6.2,98,"0"
"92825",10,0,1,18,5.6,92,"0"
"92826",8,0,1,17,6.6,99,"0"
"92827",9,0,2,17,5.4,95,"0"
"92828",13,0,1,17,5.8,88,"0"
"92829",16,0,2,17,6.7,98,"0"
"92830",5,0,1,17,6.3,81,"1"
"92831",13,0,2,45,6.8,100,"0"
"92832",8,0,1,17,6.4,98,"0"
"92833",13,0,2,17,6.9,86,"0"
"92834",8,0,1,17,6.1,96,"0"
"92835",1,0,2,18,5,90,"0"
"92836",8,0,2,18,6.1,96,"0"
"92837",8,0,2,17,5.8,79,"0"
"92838",2,0,2,21,5.9,88,"0"
"92839",4,0,1,18,5.2,93,"0"
"92840",4,0,2,18,5.1,95,"0"
"92841",12,0,1,18,5.1,85,"0"
"92842",8,0,1,21,5.2,76,"0"
"92843",13,0,2,17,5.6,92,"0"
"92844",13,0,1,17,6.7,75,"1"
"92845",13,0,2,17,5.5,98,"0"
"92846",2,0,2,17,5.7,89,"0"
"92847",7,0,2,17,6.6,99,"0"
"92848",10,0,1,17,5.8,87,"0"
"92849",13,0,1,17,5.4,90,"0"
"92850",13,0,2,17,5.9,98,"0"
"92851",12,0,2,17,6.6,88,"0"
"92852",13,0,2,17,6.8,93,"0"
"92853",2,0,1,17,6,81,"0"
"92854",13,0,1,17,6,95,"0"
"92855",13,1,1,17,5.8,92,"0"
"92856",13,0,2,17,6.4,77,"0"
"92857",4,0,2,17,5.8,94,"0"
"92858",13,0,1,19,5.4,86,"0"
"92859",2,0,1,17,5.9,92,"0"
"92860",13,0,1,17,5.5,98,"0"
"92861",4,0,1,17,6.5,83,"0"
"92862",8,0,2,18,5.9,98,"0"
"92863",13,0,1,17,6.5,96,"0"
"92864",9,0,2,17,6.6,98,"0"
"92865",10,0,2,17,6,93,"0"
"92866",13,0,1,17,6.2,92,"0"
"92867",13,0,1,17,5.8,99,"0"
"92868",7,1,1,17,6.5,94,"0"
"92869",7,0,1,17,6.3,96,"0"
"92870",4,0,1,20,5.2,82,"0"
"92871",4,0,1,20,5.2,82,"0"
"92872",4,0,1,20,5.2,82,"0"
"92873",4,0,1,20,5.2,82,"0"
"92874",13,0,2,17,5.7,98,"0"
"92875",8,0,1,18,6.4,98,"0"
"92876",13,0,2,19,5,87,"0"
"92877",13,0,2,17,5.1,63,"0"
"92878",13,0,1,17,5.9,100,"0"
"92879",5,0,1,17,5.1,82,"0"
"92880",9,0,1,17,6.6,90,"0"
